PlotID	ForestDiv	SpCode	TreeGirth1	TreeGirth2	TreeGirth3	TreeGirth4	TreeGirth5
BSP100	Chikkamagalur	Acaccate	31	0	0	0	0
BSP100	Chikkamagalur	Acaccate	31	0	0	0	0
BSP100	Chikkamagalur	Acaccate	31	0	0	0	0
BSP100	Chikkamagalur	Acaccate	31	0	0	0	0
BSP100	Chikkamagalur	Acaccate	31	0	0	0	0
BSP100	Chikkamagalur	Acaccate	33	0	0	0	0
BSP100	Chikkamagalur	Acaccate	39	0	0	0	0
BSP100	Chikkamagalur	Acaccate	40	0	0	0	0
BSP100	Chikkamagalur	Acaccate	40	0	0	0	0
BSP100	Chikkamagalur	Acaccate	45	0	0	0	0
BSP100	Chikkamagalur	Acaccate	50	0	0	0	0
BSP100	Chikkamagalur	Acaccate	54	0	0	0	0
BSP100	Chikkamagalur	Acaccate	61	0	0	0	0
BSP100	Chikkamagalur	Acacleuc	16	0	0	0	0
BSP100	Chikkamagalur	Acacleuc	17	0	0	0	0
BSP100	Chikkamagalur	Acacleuc	25	0	0	0	0
BSP100	Chikkamagalur	Acacleuc	49	0	0	0	0
BSP100	Chikkamagalur	Acacleuc	66	37	0	0	0
BSP100	Chikkamagalur	Acacsinu	12	0	0	0	0
BSP100	Chikkamagalur	Albiamar	24	0	0	0	0
BSP100	Chikkamagalur	Albiamar	24	0	0	0	0
BSP100	Chikkamagalur	Albiamar	30	0	0	0	0
BSP100	Chikkamagalur	Albiamar	53	51	0	0	0
BSP100	Chikkamagalur	Albiamar	59	0	0	0	0
BSP100	Chikkamagalur	Albiamar	77	0	0	0	0
BSP100	Chikkamagalur	Albiamar	81	0	0	0	0
BSP100	Chikkamagalur	Albiamar	86	0	0	0	0
BSP100	Chikkamagalur	Albiodor	18	0	0	0	0
BSP100	Chikkamagalur	Albiodor	38	0	0	0	0
BSP100	Chikkamagalur	Anoglati	10	0	0	0	0
BSP100	Chikkamagalur	Anoglati	11	0	0	0	0
BSP100	Chikkamagalur	Anoglati	11	0	0	0	0
BSP100	Chikkamagalur	Anoglati	12	0	0	0	0
BSP100	Chikkamagalur	Anoglati	12	0	0	0	0
BSP100	Chikkamagalur	Anoglati	12	0	0	0	0
BSP100	Chikkamagalur	Anoglati	12	0	0	0	0
BSP100	Chikkamagalur	Anoglati	12	0	0	0	0
BSP100	Chikkamagalur	Anoglati	12	0	0	0	0
BSP100	Chikkamagalur	Anoglati	12	0	0	0	0
BSP100	Chikkamagalur	Anoglati	12	0	0	0	0
BSP100	Chikkamagalur	Anoglati	12	0	0	0	0
BSP100	Chikkamagalur	Anoglati	12	0	0	0	0
BSP100	Chikkamagalur	Anoglati	13	0	0	0	0
BSP100	Chikkamagalur	Anoglati	13	0	0	0	0
BSP100	Chikkamagalur	Anoglati	13	0	0	0	0
BSP100	Chikkamagalur	Anoglati	13	0	0	0	0
BSP100	Chikkamagalur	Anoglati	13	0	0	0	0
BSP100	Chikkamagalur	Anoglati	13	0	0	0	0
BSP100	Chikkamagalur	Anoglati	13	0	0	0	0
BSP100	Chikkamagalur	Anoglati	13	0	0	0	0
BSP100	Chikkamagalur	Anoglati	13	0	0	0	0
BSP100	Chikkamagalur	Anoglati	13	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	13	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
