PlotID	ForestDiv	SpCode	TreeGirth1	TreeGirth2	TreeGirth3	TreeGirth4	TreeGirth5
BSP65	Kalasa	Aglabarb	61	0	0	0	0
BSP65	Kalasa	Alseseme	19	0	0	0	0
BSP65	Kalasa	Aporlind	27	0	0	0	0
BSP65	Kalasa	Artohete	15	0	0	0	0
BSP65	Kalasa	Beildalz	31	0	0	0	0
BSP65	Kalasa	Beilwigh	15	0	0	0	0
BSP65	Kalasa	Beilwigh	23	0	0	0	0
BSP65	Kalasa	Beilwigh	31	0	0	0	0
BSP65	Kalasa	Calltome	15	0	0	0	0
BSP65	Kalasa	Calltome	15	0	0	0	0
BSP65	Kalasa	Calltome	16	0	0	0	0
BSP65	Kalasa	Calltome	18	0	0	0	0
BSP65	Kalasa	Calltome	18	0	0	0	0
BSP65	Kalasa	Calltome	22	0	0	0	0
BSP65	Kalasa	Calltome	23	0	0	0	0
BSP65	Kalasa	Calltome	24	0	0	0	0
BSP65	Kalasa	Calltome	25	0	0	0	0
BSP65	Kalasa	Calltome	25	0	0	0	0
BSP65	Kalasa	Calltome	28	0	0	0	0
BSP65	Kalasa	Calltome	30	0	0	0	0
BSP65	Kalasa	Calltome	32	0	0	0	0
BSP65	Kalasa	Calltome	35	0	0	0	0
BSP65	Kalasa	Calltome	35	0	0	0	0
BSP65	Kalasa	Calltome	40	0	0	0	0
BSP65	Kalasa	Calltome	45	0	0	0	0
BSP65	Kalasa	Caseovat	15	0	0	0	0
BSP65	Kalasa	Caseovat	17	0	0	0	0
BSP65	Kalasa	Caseovat	20	0	0	0	0
BSP65	Kalasa	Caseovat	20	0	0	0	0
BSP65	Kalasa	Caseovat	22	0	0	0	0
BSP65	Kalasa	Caseovat	23	0	0	0	0
BSP65	Kalasa	Caseovat	25	0	0	0	0
BSP65	Kalasa	Caseovat	25	0	0	0	0
BSP65	Kalasa	Caseovat	27	0	0	0	0
BSP65	Kalasa	Cinnveru	11	0	0	0	0
BSP65	Kalasa	Cinnveru	15	0	0	0	0
BSP65	Kalasa	Cinnveru	15	0	0	0	0
BSP65	Kalasa	Cinnveru	15	0	0	0	0
BSP65	Kalasa	Cinnveru	16	0	0	0	0
BSP65	Kalasa	Cinnveru	17	0	0	0	0
BSP65	Kalasa	Cinnveru	17	0	0	0	0
BSP65	Kalasa	Cinnveru	17	0	0	0	0
BSP65	Kalasa	Cinnveru	18	0	0	0	0
BSP65	Kalasa	Cinnveru	18	0	0	0	0
BSP65	Kalasa	Cinnveru	19	0	0	0	0
BSP65	Kalasa	Cinnveru	19	0	0	0	0
BSP65	Kalasa	Cinnveru	20	0	0	0	0
BSP65	Kalasa	Cinnveru	23	0	0	0	0
BSP65	Kalasa	Cinnveru	25	0	0	0	0
BSP65	Kalasa	Cinnveru	25	0	0	0	0
BSP65	Kalasa	Cinnveru	25	0	0	0	0
BSP65	Kalasa	Cinnveru	25	0	0	0	0
BSP65	Kalasa	Cinnveru	26	0	0	0	0
BSP65	Kalasa	Cinnveru	30	0	0	0	0
BSP65	Kalasa	Cinnveru	32	0	0	0	0
BSP65	Kalasa	Cinnveru	39	0	0	0	0
BSP65	Kalasa	Cinnveru	48	0	0	0	0
BSP65	Kalasa	Cinnveru	48	0	0	0	0
BSP65	Kalasa	Cinnveru	59	0	0	0	0
BSP65	Kalasa	Cinnveru	75	0	0	0	0
BSP65	Kalasa	Cleimala	10	0	0	0	0
BSP65	Kalasa	Cleimala	15	0	0	0	0
