PlotID	SpCode	TreeGirth1	TreeGirth2	TreeGirth3	TreeGirth4	TreeGirth5
BSP21	Anoglati	68	0	0	0	0
BSP21	Anoglati	68	0	0	0	0
BSP21	Anoglati	68	0	0	0	0
BSP21	Anoglati	69	0	0	0	0
BSP21	Anoglati	70	0	0	0	0
BSP21	Anoglati	70	0	0	0	0
BSP21	Anoglati	70	0	0	0	0
BSP21	Anoglati	70	0	0	0	0
BSP21	Anoglati	72	0	0	0	0
BSP21	Anoglati	72	0	0	0	0
BSP21	Anoglati	73	51	0	0	0
BSP21	Anoglati	73	0	0	0	0
BSP21	Anoglati	75	0	0	0	0
BSP21	Anoglati	76	0	0	0	0
BSP21	Anoglati	77	0	0	0	0
BSP21	Anoglati	77	0	0	0	0
BSP21	Anoglati	78	0	0	0	0
BSP21	Anoglati	78	0	0	0	0
BSP21	Anoglati	79	0	0	0	0
BSP21	Anoglati	79	0	0	0	0
BSP21	Anoglati	80	0	0	0	0
BSP21	Anoglati	81	0	0	0	0
BSP21	Anoglati	81	0	0	0	0
BSP21	Anoglati	82	0	0	0	0
BSP21	Anoglati	82	0	0	0	0
BSP21	Anoglati	83	0	0	0	0
BSP21	Anoglati	85	0	0	0	0
BSP21	Anoglati	85	0	0	0	0
BSP21	Anoglati	86	0	0	0	0
BSP21	Anoglati	86	0	0	0	0
BSP21	Anoglati	87	0	0	0	0
BSP21	Anoglati	87	0	0	0	0
BSP21	Anoglati	87	0	0	0	0
BSP21	Anoglati	87	0	0	0	0
BSP21	Anoglati	87	0	0	0	0
BSP21	Anoglati	89	0	0	0	0
BSP21	Anoglati	91	0	0	0	0
BSP21	Anoglati	91	0	0	0	0
BSP21	Anoglati	92	0	0	0	0
BSP21	Anoglati	93	0	0	0	0
BSP21	Anoglati	94	0	0	0	0
BSP21	Anoglati	97	0	0	0	0
BSP21	Anoglati	98	0	0	0	0
BSP21	Anoglati	100	0	0	0	0
BSP21	Anoglati	101	0	0	0	0
BSP21	Anoglati	102	0	0	0	0
BSP21	Anoglati	102	0	0	0	0
BSP21	Anoglati	103	0	0	0	0
BSP21	Anoglati	105	0	0	0	0
BSP21	Anoglati	107	0	0	0	0
BSP21	Anoglati	107	0	0	0	0
BSP21	Anoglati	108	0	0	0	0
BSP21	Anoglati	110	0	0	0	0
BSP21	Anoglati	114	0	0	0	0
BSP21	Anoglati	115	0	0	0	0
BSP21	Anoglati	116	0	0	0	0
BSP21	Anoglati	125	0	0	0	0
BSP21	Anoglati	133	0	0	0	0
BSP21	Anoglati	133	0	0	0	0
BSP21	Anoglati	160	0	0	0	0
BSP22	Anoglati	26	0	0	0	0
BSP22	Anoglati	37	0	0	0	0
BSP22	Anoglati	93	0	0	0	0
BSP22	Anoglati	114	0	0	0	0
BSP22	Anoglati	137	0	0	0	0
BSP23	Anoglati	22	0	0	0	0
BSP24	Anoglati	16	0	0	0	0
BSP24	Anoglati	19	0	0	0	0
BSP24	Anoglati	26	0	0	0	0
BSP24	Anoglati	28	0	0	0	0
BSP24	Anoglati	33	0	0	0	0
BSP24	Anoglati	35	0	0	0	0
BSP24	Anoglati	48	0	0	0	0
BSP24	Anoglati	73	0	0	0	0
BSP24	Anoglati	91	0	0	0	0
